source_category,nsi_id,display_name,tags_brand,brand_wikidata,location_include,location_exclude,match_names_count,match_input_name,match_slug,match_status,matched_image_svg,matched_image_png
supermarket,sproutsfarmersmarket-dde59d,Sprouts Farmers Market,Sprouts Farmers Market,Q7581369,us,,1,Sprouts Farmers Market,sprouts-farmers-market,exact,,sprouts-farmers-market.png
supermarket,starbazaar-9ef8f9,Star Bazaar,Star Bazaar,Q124175958,in,,0,Star Bazaar,star-bazaar,no,,
convenience,starmart-4d6b4b,Star Mart,Star Mart,Q61994857,001,,0,Star Mart,star-mart,no,,
supermarket,staterbros-dde59d,Stater Bros.,Stater Bros.,Q7604016,us,,1,Stater Bros.,stater-bros,no,,
convenience,stewartsshops-f1e40b,Stewart's Shops,Stewart's Shops,Q7615690,us,,1,Stewart's Shops,stewarts-shops,no,,
convenience,stinker-f1e40b,Stinker,Stinker,Q95990164,us,,1,Stinker,stinker,no,,
supermarket,stokrotka-9e6a6c,Stokrotka,Stokrotka,Q9345945,pl,,0,Stokrotka,stokrotka,exact,,stokrotka.png
convenience,stokrotkaexpress-95f41b,Stokrotka Express,Stokrotka Express,Q110801119,pl,,0,Stokrotka Express,stokrotka-express,no,,
supermarket,stokrotkamarket-9e6a6c,Stokrotka Market,Stokrotka Market,Q110801183,pl,,0,Stokrotka Market,stokrotka-market,no,,
supermarket,stokrotkaoptima-9e6a6c,Stokrotka Optima,Stokrotka Optima,Q110801045,pl,,0,Stokrotka Optima,stokrotka-optima,no,,
supermarket,stopandshop-dde59d,Stop & Shop,Stop & Shop,Q3658429,us,,0,Stop & Shop,stop-shop,exact,stop-shop.svg,
convenience,stopcafe-4d6b4b,Stop Cafe,Stop Cafe,,001,,0,Stop Cafe,stop-cafe,no,,
supermarket,strackandvantil-972b32,Strack & Van Til,Strack & Van Til,Q17108969,us-in.geojson,,0,Strack & Van Til,strack-van-til,no,,
convenience,stripes-cc811e,Stripes,Stripes,Q7624135,cl|us,,0,Stripes,stripes,no,,
convenience,stuckeys-f1e40b,Stuckey's,Stuckey's,Q7627481,us,,0,Stuckey's,stuckeys,no,,
convenience,studenac-5b00ff,Studenac,Studenac,Q65156084,hr,,0,Studenac,studenac,exact,,studenac.png
supermarket,suma-0513f1,Suma,Suma,Q58012362,es,,0,Suma,suma,exact,,suma.png
supermarket,sumesa-9b2dfb,Sumesa,Sumesa,Q123741153,mx,,0,Sumesa,sumesa,no,,
convenience,sunoco-f1e40b,Sunoco,Sunoco,Q1423218,us,,0,Sunoco,sunoco,no,,
supermarket,supabarn-c254c9,Supabarn,Supabarn,Q7641883,au,,0,Supabarn,supabarn,no,,
supermarket,supeco-0513f1,Supeco (España),Supeco,Q110067041,es,,0,Supeco,supeco,exact,,supeco.png
supermarket,supeco-62a473,Supeco (România),Supeco,Q110066889,ro,,0,Supeco,supeco,exact,,supeco.png
supermarket,supeco-94a8a9,Supeco (France),Supeco,Q110067293,fx,,0,Supeco,supeco,exact,,supeco.png
supermarket,super1foods-7f47bf,Super 1 Foods (Southern USA),Super 1 Foods,,us-ar.geojson|us-la.geojson|us-tx.geojson,,1,Super 1 Foods,super-1-foods,no,,
supermarket,super1foods-b85f7d,Super 1 Foods (Northwestern USA),Super 1 Foods,,us-id.geojson|us-mt.geojson|us-wa.geojson,,1,Super 1 Foods,super-1-foods,no,,
supermarket,superarcs-c0ae3d,スーパーアークス,SUPER ARCS,Q17190570,jp-01.geojson,,0,SUPER ARCS,super-arcs,no,,
supermarket,superc-986a24,Super C,Super C,Q3504127,001,,0,Super C,super-c,no,,
supermarket,superdelnorte-9b2dfb,Super del Norte,Super del Norte,Q88388513,mx,,0,Super del Norte,super-del-norte,no,,
convenience,superdis-3015fb,Super DIS,Super DIS,Q131762246,rs,,0,Super DIS,super-dis,no,,
supermarket,superindo-9b33de,Super Indo,Super Indo,Q12518060,id,,0,Super Indo,super-indo,no,,
supermarket,supermetro-49e134,Super Metro,Super Metro,Q23808789,ph,,0,Super Metro,super-metro,no,,
supermarket,superonefoods-a7e51b,Super One Foods,Super One Foods,Q17108733,us-mi.geojson|us-mn.geojson|us-nd.geojson|us-wi.geojson,,0,Super One Foods,super-one-foods,exact,super-one-foods.svg,
convenience,supersanchez-9d5235,Super Sánchez,Super Sánchez,Q113182316,mx,,0,Super Sánchez,super-sanchez,no,,
supermarket,superu-c16b1c,Super U,Super U,Q2529029,fr,,0,Super U,super-u,exact,,super-u.png
supermarket,supervero-b83687,Super Vero,Super Vero,Q130307764,rs,,0,Super Vero,super-vero,no,,
supermarket,superama-9b2dfb,Superama,Superama,Q6135762,mx,,0,Superama,superama,no,,
supermarket,superbiomarkt-0a839e,SuperBioMarkt,SuperBioMarkt,Q2367009,de,,0,SuperBioMarkt,superbiomarkt,no,,
supermarket,superbrugsen-072052,SuperBrugsen,SuperBrugsen,Q12337746,dk,,0,SuperBrugsen,superbrugsen,no,,
supermarket,superconti-0cb133,Superconti,Superconti,Q69381940,it,,0,Superconti,superconti,no,,
convenience,supercor-2a1f57,Supercor,Supercor,Q6135841,es|pt,,0,Supercor,supercor,no,,
convenience,supercorexpres-dd9aae,Supercor Exprés,Supercor,Q6135841,es,,0,Supercor,supercor,no,,
supermarket,superdino-0513f1,SuperDino,SuperDino,Q105955304,es,,0,SuperDino,superdino,no,,
supermarket,superiorgrocers-097dbf,Superior Grocers,Superior Grocers,Q124810975,us-ca.geojson,,1,Superior Grocers,superior-grocers,no,,
supermarket,superissste-9b2dfb,SuperISSSTE,SuperISSSTE,Q113205941,mx,,0,SuperISSSTE,superissste,no,,
supermarket,supermarket-20f2a8,Supermarket (Brasil),Supermarket,Q127375573,br,,0,Supermarket,supermarket,no,,
supermarket,supermercadocovabra-20f2a8,Supermercado Covabra,Supermercado Covrabra,Q131063998,br,,1,Supermercado Covrabra,supermercado-covrabra,no,,
supermarket,supermercadosbh-20f2a8,Supermercados BH,Supermercados BH,Q115209705,br,,0,Supermercados BH,supermercados-bh,no,,
supermarket,supermercadosmas-0513f1,Supermercados MAS,Supermercados MAS,Q120764436,es,,0,Supermercados MAS,supermercados-mas,no,,
supermarket,supermercatizazzeron-0cb133,Supermercati Zazzeron,Supermercati Zazzeron,Q108805425,it,,0,Supermercati Zazzeron,supermercati-zazzeron,no,,
supermarket,supersol-0a1807,Supersol,Supersol,Q62073427,ar|es|ma|uy,,0,Supersol,supersol,no,,
supermarket,superspar-5f0ef1,Superspar,Superspar,Q137259027,es|za,,0,Superspar,superspar,no,,
supermarket,supervalu-b7087f,SuperValu (Ireland/UK),SuperValu,Q7642081,gb|ie,,0,SuperValu,supervalu,exact,supervalu.svg,
supermarket,supervalue-5dc426,SuperValue (New Zealand),SuperValue,Q7642080,nz,,0,SuperValue,supervalue,no,,
supermarket,supplycosupermarket-9ef8f9,Supplyco Super Market,Supplyco Super Market,Q99613456,in,,0,Supplyco Super Market,supplyco-super-market,no,,
supermarket,sutterluty-1eef1d,Sutterlüty,Sutterlüty,Q1421502,at,,0,Sutterlüty,sutterluty,exact,sutterluty.svg,
supermarket,siconte-0cb133,Sì con te,Sì con te,Q118442109,it,,0,Sì con te,si-con-te,no,,
convenience,sloneczko-95f41b,Słoneczko,Słoneczko,Q113230439,pl,,0,Słoneczko,soneczko,no,,
supermarket,tandtsupermarket-76454b,大統華 T&T Supermarket,T&T Supermarket,Q837893,ca,,0,T&T Supermarket,t-t-supermarket,exact,t-t-supermarket.svg,
convenience,tsn-80468a,T. SN,T. SN,,ec,,0,T. SN,t-sn,no,,
convenience,ta-f1e40b,TA,TA,Q7835892,us,,0,TA,ta,no,,
convenience,tambo-853840,Tambo+,Tambo+,Q64516439,pe,,0,Tambo+,tambo,no,,
supermarket,target-dde59d,Target (USA),Target,Q1046951,us,,1,Target,target,exact,,target.png
supermarket,taste-745f9c,Taste,Taste,Q7687667,hk,,0,Taste,taste,exact,,taste.png
supermarket,tegut-0a839e,tegut,tegut,Q1547993,de,,0,tegut,tegut,exact,tegut.svg,
supermarket,tempo-4ccde8,Tempo (Slovensko),Tempo,Q41629254,sk,,0,Tempo,tempo,no,,
convenience,tempo-a7773e,Tempo (Česko),Tempo,Q52851660,cz,,5,Tempo,tempo,no,,
convenience,tempo-f5adeb,Tempo (Sverige),Tempo,Q10692628,se,,0,Tempo,tempo,no,,
convenience,teo-60c7fe,Teo,Teo,Q138941301,de,,0,Teo,teo,no,,
convenience,terno-2496a5,Terno,Terno,Q131153895,sk,,0,Terno,terno,no,,
supermarket,terno-4ccde8,Terno,Terno,Q131153895,sk,,0,Terno,terno,no,,
convenience,terribles-f1e40b,Terrible's,Terrible's,Q7703648,us,,1,Terrible's,terribles,no,,
supermarket,tesco-3c0448,Tesco,Tesco,Q487494,001,us,3,Tesco,tesco,exact,,tesco.png
convenience,tesco-59ec3a,Tesco,Tesco,Q487494,001,gb|us,0,Tesco,tesco,exact,,tesco.png
convenience,tescoexpres-65ae8a,Tesco Expres,Tesco Expres,Q98456772,cz|sk,,1,Tesco Expres,tesco-expres,no,,
convenience,tescoexpress-fe5937,Tesco Express,Tesco Express,Q98456772,001,cz|sk|us,1,Tesco Express,tesco-express,exact,,tesco-express.png
supermarket,tescoextra-1e2c58,Tesco Extra,Tesco Extra,Q25172225,150|my,,0,Tesco Extra,tesco-extra,no,,
supermarket,tescometro-23ec32,Tesco Metro,Tesco Metro,Q57551648,ie,,0,Tesco Metro,tesco-metro,no,,
convenience,texaco-4d6b4b,Texaco,Texaco,Q775060,001,,0,Texaco,texaco,no,,
supermarket,tfvaluemart-80e9ee,TF Value-Mart,TF Value-Mart,Q96679744,my,,0,TF Value-Mart,tf-value-mart,no,,
convenience,thecooperativefood-232829,The Co-operative Food,The Co-operative Food,Q107617274,gb,,0,The Co-operative Food,the-co-operative-food,exact,,the-co-operative-food.png
supermarket,thecooperativefood-a8278b,Central England Co-operative,The Co-operative Food,Q107617274,gb,,1,The Co-operative Food,the-co-operative-food,exact,,the-co-operative-food.png
supermarket,thefoodwarehouse-a8278b,The Food Warehouse,The Food Warehouse,Q87263899,gb,,0,The Food Warehouse,the-food-warehouse,no,,
supermarket,thefreshmarket-dde59d,The Fresh Market,The Fresh Market,Q7735265,us,,1,The Fresh Market,the-fresh-market,exact,the-fresh-market.svg,
supermarket,thegroceryoutlet-76454b,The Grocery Outlet,The Grocery Outlet,Q16062155,ca,,0,The Grocery Outlet,the-grocery-outlet,no,,
supermarket,thesourcebulkfoods-ff3d2b,The Source Bulk Foods,The Source Bulk Foods,Q113771168,au|ca|gb-eng,,0,The Source Bulk Foods,the-source-bulk-foods,no,,
supermarket,thestore-80e9ee,The Store,The Store,Q96679754,my,,0,The Store,the-store,no,,
convenience,thorntons-f1e40b,Thorntons,Thorntons,Q7796584,us,,0,Thorntons,thorntons,no,,
supermarket,thrash-94881c,Thrash! Траш!,Thrash! Траш!,Q56364758,ua,,1,Thrash! Траш!,thrash,no,,
convenience,tiendas3b-9d5235,Tiendas 3B,Tiendas 3B,Q113217378,mx,,0,Tiendas 3B,tiendas-3b,no,,
supermarket,tiendasd1-271a34,Tiendas D1,Tiendas D1,,co,,0,Tiendas D1,tiendas-d1,exact,,tiendas-d1.png
convenience,tigermart-4d6b4b,Tiger Mart,Tiger Mart,Q57643977,001,,2,Tiger Mart,tiger-mart,no,,
supermarket,tigre-0cb133,Tigre,Tigre,Q114567803,it,,0,Tigre,tigre,no,,
supermarket,tigreamico-0cb133,Tigre Amico,Tigre Amico,Q114567814,it,,0,Tigre Amico,tigre-amico,no,,
supermarket,tigros-0cb133,Tigros,Tigros,Q24935610,it,,0,Tigros,tigros,exact,,tigros.png
supermarket,timessupermarkets-34b4ac,Times Supermarkets,Times Supermarkets,Q7806566,us-hi,,0,Times Supermarkets,times-supermarkets,no,,
convenience,timewise-944bfe,Timewise,Timewise,,us-tx.geojson,,0,Timewise,timewise,no,,
supermarket,tivtaam-6b65f1,טיב טעם,Tiv Ta'am,Q2903718,il,,0,Tiv Ta'am,tiv-taam,no,,
supermarket,tivtaaminthecity-6b65f1,טיב טעם בעיר,Tiv Ta'am in The City,Q2903718,il,,0,Tiv Ta'am in The City,tiv-taam-in-the-city,no,,
supermarket,todis-0cb133,Todis,Todis,Q3992174,it,,0,Todis,todis,exact,,todis.png
convenience,tommarket-58d40d,Tom Market,Tom Market,,hu,,0,Tom Market,tom-market,no,,
supermarket,tomthumb-a6c312,Tom Thumb,Tom Thumb,Q7817826,us-tx.geojson,,0,Tom Thumb,tom-thumb,exact,tom-thumb.svg,
convenience,tommy-5b00ff,Tommy,Tommy,Q12643718,hr,,0,Tommy,tommy,exact,,tommy.png
supermarket,tommy-f279a1,Tommy,Tommy,Q12643718,hr,,0,Tommy,tommy,exact,,tommy.png
supermarket,tonysfreshmarket-5ca8e2,Tony's Fresh Market,Tony's Fresh Market,Q118594253,us-il.geojson,,0,Tony's Fresh Market,tonys-fresh-market,no,,
convenience,tootntotum-4d6b4b,Toot'n Totum,Toot'n Totum,,001,,0,Toot'n Totum,tootn-totum,no,,
convenience,topmarket-95f41b,Top Market,Top Market,,pl,,0,Top Market,top-market,no,,
supermarket,topmarket-9e6a6c,Top Market,Top Market,Q9360044,pl,,0,Top Market,top-market,no,,
convenience,minitop-401681,Mini top!,top!,Q20803907,lv,,0,top!,top,no,,
convenience,top-401681,top!,top!,Q20803907,lv,,0,top!,top,no,,
supermarket,topaz-9e6a6c,Topaz,Topaz,Q11837058,pl,,0,Topaz,topaz,no,,
supermarket,tops-dde59d,Tops (USA),Tops,Q7825137,us,,0,Tops,tops,exact,tops.svg,
supermarket,tops-fd4d8d,Tops (Thailand),Tops,Q7825140,th,,0,Tops,tops,exact,tops.svg,
convenience,topsdaily-f572b3,Tops Daily,Tops Daily,Q134932161,th,,0,Tops Daily,tops-daily,no,,
convenience,totalenergies-70e2fc,TotalEnergies,TotalEnergies,Q154037,001,br|de|id|mx|tr|us,3,TotalEnergies,totalenergies,no,,
supermarket,tottus-b9e971,Tottus,Tottus,Q7828510,cl|pe,,0,Tottus,tottus,exact,tottus.svg,tottus.png
convenience,townpump-f1e40b,Town Pump,Town Pump,Q7830004,us,,0,Town Pump,town-pump,no,,
supermarket,traderjoes-dde59d,Trader Joe's,Trader Joe's,Q688825,us,,0,Trader Joe's,trader-joes,exact,trader-joes.svg,
convenience,trd-915f01,TRD,TRD,,cu,,0,TRD,trd,no,,
convenience,treats-27379b,Treats,Treats,Q131626530,my|ph,,0,Treats,treats,no,,
convenience,trefa-a7773e,Trefa,Trefa,Q139412781,cz,,2,Trefa,trefa,no,,
convenience,trgocentar-5b00ff,Trgocentar,Trgocentar,,hr,,0,Trgocentar,trgocentar,no,,
convenience,trgostil-5b00ff,Trgostil,Trgostil,,hr,,0,Trgostil,trgostil,no,,
supermarket,trivenisupermarket-9ef8f9,Triveni Supermarket,Triveni Supermarket,Q7844639,in,,0,Triveni Supermarket,triveni-supermarket,no,,
supermarket,tuodi-0cb133,Tuodì,Tuodì,Q3706995,it,,0,Tuodì,tuodi,no,,
convenience,turkeyhill-f1e40b,Turkey Hill,Turkey Hill,Q42376970,us,,0,Turkey Hill,turkey-hill,no,,
supermarket,twojmarket-9e6a6c,Twój Market,Twój Market,Q97556535,pl,,0,Twój Market,twoj-market,exact,,twoj-market.png
supermarket,turkiyetarimkredikooperatifmarket-5b5772,Türkiye Tarım Kredi Kooperatif Market,Türkiye Tarım Kredi Kooperatif Market,Q127328776,tr,,0,Türkiye Tarım Kredi Kooperatif Market,turkiye-tarm-kredi-kooperatif-market,no,,
convenience,taphoa-61b913,tạp hoá,tạp hoá,,vn,,0,tạp hoá,tap-hoa,no,,
convenience,uexpress-bf3eb4,U Express,U Express,Q2529029,fr,,0,U Express,u-express,exact,u-express.svg,
convenience,ustore-60c7fe,U-Store,U-Store,Q113290511,de,,0,U-Store,u-store,exact,u-store.svg,
convenience,ufa-6da36b,UFA,UFA,Q1809831,ca-ab.geojson,,1,UFA,ufa,no,,
convenience,ultramar-eea72f,Ultramar,Ultramar,Q3548078,ca,,0,Ultramar,ultramar,no,,
convenience,unclejohns-fb2210,Uncle John's,Uncle John's,Q115917776,ph,,1,Uncle John's,uncle-johns,no,,
supermarket,unes-0cb133,Unes,Unes,Q131740233,it,,2,Unes,unes,no,,
supermarket,unide-0513f1,Unide,Unide,,es,,0,Unide,unide,no,,
supermarket,unimarc-d25066,Unimarc,Unimarc,Q6156244,cl,,0,Unimarc,unimarc,exact,,unimarc.png
supermarket,unimarkt-1eef1d,Unimarkt,Unimarkt,Q1169599,at,,0,Unimarkt,unimarkt,no,,
convenience,united-0b0ae9,United,United,Q28224393,au,,1,United,united,no,,
convenience,uniteddairyfarmers-f1e40b,United Dairy Farmers,United Dairy Farmers,Q7887677,us,,0,United Dairy Farmers,united-dairy-farmers,no,,
supermarket,unitedgroceryoutlet-aecdaf,United Grocery Outlet,United Grocery Outlet,Q23074318,us-al.geojson|us-ga.geojson|us-ky.geojson|us-nc.geojson|us-tn.geojson|us-va.geojson,,0,United Grocery Outlet,united-grocery-outlet,no,,
supermarket,unitedsupermarkets-a6c312,United Supermarkets,United Supermarkets,Q17108901,us-tx.geojson,,0,United Supermarkets,united-supermarkets,no,,
convenience,univerexport-3015fb,Univerexport,Univerexport,Q12747294,rs,,2,Univerexport,univerexport,exact,univerexport.svg,
supermarket,univerexport-b83687,Univerexport,Univerexport,Q12747294,rs,,2,Univerexport,univerexport,exact,univerexport.svg,
convenience,usmarket-f1e40b,US Market,US Market,Q130527696,us,,0,US Market,us-market,no,,
supermarket,usave-1d4ed7,Usave,Usave,Q115696368,ao|bw|ls|mw|mz|na|sz|za,,0,Usave,usave,no,,
convenience,usave-8978c5,USave (UK),USave,Q121435010,gb-sct,,0,USave,usave,no,,
convenience,usmile-da9ca7,uSmile 昆仑好客,uSmile 昆仑好客,Q66480830,cn,,2,uSmile 昆仑好客,usmile,no,,
convenience,utile-bf3eb4,Utile,Utile,Q2529029,fr,,0,Utile,utile,exact,,utile.png
supermarket,uselect-745f9c,U購Select U Select,U購Select U Select,Q22098822,hk,,0,U購Select U Select,uselect-u-select,no,,
supermarket,vmarkt-0a839e,V-MARKT,V-MARKT,Q1504903,de,,1,V-MARKT,v-markt,exact,,v-markt.png
convenience,valero-6ca601,Valero,Valero,Q1283291,ca|de|fx|gb|us,,0,Valero,valero,no,,
supermarket,vallarta-dde59d,Vallarta,Vallarta,Q7911833,us,,0,Vallarta,vallarta,no,,
supermarket,valumart-76454b,Valu-mart,Valu-mart,Q7912687,ca,,0,Valu-mart,valu-mart,no,,
convenience,vango-298a73,VanGO,VanGO,Q10853203,hk,,0,VanGO,vango,no,,
supermarket,varus-94881c,Varus,Varus,Q114944216,ua,,1,Varus,varus,no,,
supermarket,vea-0d2b84,Vea,Vea,Q5858167,ar,,0,Vea,vea,no,,
convenience,vesko-401681,Vesko,Vesko,,lv,,0,Vesko,vesko,no,,
supermarket,victory-6b65f1,Victory,Victory,Q6564842,il,,0,Victory,victory,no,,
supermarket,vidal-0513f1,Vidal Supermercados,Vidal Supermercados,Q114915046,es,,0,Vidal Supermercados,vidal-supermercados,no,,
convenience,virsi-401681,Virši,Virši,Q50378789,lv,,0,Virši,virsi,no,,
supermarket,vishalmegamart-9ef8f9,Vishal Mega Mart,Vishal Mega Mart,Q126895037,in,,0,Vishal Mega Mart,vishal-mega-mart,exact,,vishal-mega-mart.png
convenience,viva-16370c,Viva,Viva,Q120134542,at|bg|cz|hu|ro|rs|sk,,0,Viva,viva,no,,
convenience,vivabilla-65ae8a,Viva Billa,Viva Billa,Q124305949,cz|sk,,0,Viva Billa,viva-billa,no,,
convenience,vival-12cc61,Vival,Vival,Q7937525,fr|pe,,0,Vival,vival,exact,,vival.png
convenience,viveco-f6dc0a,Viveco,Viveco,,fx,,0,Viveco,viveco,no,,
supermarket,voi-36e991,VOI,VOI,Q110277616,ch,,0,VOI,voi,no,,
supermarket,volg-704edb,Volg,Volg,Q2530746,ch|li,,0,Volg,volg,no,,
supermarket,vomar-5811b5,Vomar,Vomar,Q3202837,nl,,1,Vomar,vomar,exact,vomar.svg,
supermarket,vons-dde59d,Vons,Vons,Q7941609,us,,0,Vons,vons,exact,vons.svg,
convenience,votremarche-f6dc0a,Votre Marché,Votre Marché,Q89135338,fx,,0,Votre Marché,votre-marche,no,,
supermarket,wafelek-9e6a6c,Wafelek,Wafelek,Q133278921,pl,,0,Wafelek,wafelek,no,,
convenience,waitrose-126aa8,Waitrose,Waitrose,Q771734,gb|je,,0,Waitrose,waitrose,exact,waitrose.svg,
supermarket,waitrose-dd6d3a,Waitrose,Waitrose,Q771734,gb|je,,0,Waitrose,waitrose,exact,waitrose.svg,
supermarket,walmartexpress-9b2dfb,Walmart Express,Walmart,Q483551,mx,,0,Walmart,walmart,exact,walmart.svg,
supermarket,walmartsupercenter-757af0,Walmart Supercenter,Walmart,Q483551,in|mx|us,,1,Walmart,walmart,exact,walmart.svg,
supermarket,walmartsupercentre-76454b,Walmart Supercentre,Walmart,Q483551,ca,,1,Walmart,walmart,exact,walmart.svg,
supermarket,walmartneighborhoodmarket-dde59d,Walmart Neighborhood Market,Walmart Neighborhood Market,Q7963529,us,,0,Walmart Neighborhood Market,walmart-neighborhood-market,no,,
supermarket,wasgau-0a839e,Wasgau,Wasgau,Q2536857,de,,0,Wasgau,wasgau,no,,
convenience,wawa-dad45f,Wawa,Wawa,Q5936320,us-dc.geojson|us-de.geojson|us-fl.geojson|us-md.geojson|us-nj.geojson|us-pa.geojson|us-va.geojson,,0,Wawa,wawa,no,,
convenience,waypointconvenience-eea72f,Waypoint Convenience,Waypoint Convenience,Q121289008,ca,,0,Waypoint Convenience,waypoint-convenience,no,,
supermarket,wegmans-dde59d,Wegmans,Wegmans,Q11288478,us,,0,Wegmans,wegmans,exact,wegmans.svg,
convenience,weigels-f1e40b,Weigel's,Weigel's,Q7979844,us,,0,Weigel's,weigels,no,,
supermarket,weis-dde59d,Weis,Weis,Q7980370,us,,0,Weis,weis,exact,,weis.png
convenience,welcome-232829,Welcome,Welcome,Q123004215,gb,,0,Welcome,welcome,no,,
convenience,wesco-f1e40b,Wesco,Wesco,Q7949045,us,,0,Wesco,wesco,no,,
supermarket,wholefoodsmarket-90050a,Whole Foods Market,Whole Foods Market,Q1809448,ca|gb|us,,1,Whole Foods Market,whole-foods-market,exact,whole-foods-market.svg,
supermarket,wholesaleclub-76454b,Wholesale Club,Wholesale Club,Q7997568,ca,,0,Wholesale Club,wholesale-club,no,,
supermarket,willys-c57afb,Willys,Willys,Q10720214,se,,0,Willys,willys,exact,willys.svg,
supermarket,wincofoods-dde59d,WinCo Foods,WinCo Foods,Q8023592,us,,0,WinCo Foods,winco-foods,exact,winco-foods.svg,
supermarket,winmart-45db57,WinMart,WinMart,Q60245505,vn,,1,WinMart,winmart,exact,,winmart.png
convenience,winmart-61b913,WinMart+,WinMart+,Q113236478,vn,,1,WinMart+,winmart,exact,,winmart.png
supermarket,winndixie-dde59d,Winn-Dixie,Winn-Dixie,Q1264366,us,,0,Winn-Dixie,winn-dixie,exact,winn-dixie.svg,
supermarket,woodmansmarkets-5dc7ba,Woodman's Markets,Woodman's Markets,Q8033073,us-il.geojson|us-wi.geojson,,0,Woodman's Markets,woodmans-markets,no,,
supermarket,woolworths-5dc426,Woolworths (New Zealand),Woolworths,Q5176845,nz,,1,Woolworths,woolworths,exact,,woolworths.png
supermarket,woolworths-c254c9,Woolworths (Australia),Woolworths,Q3249145,au,,0,Woolworths,woolworths,exact,,woolworths.png
supermarket,woolworthsmetro-5dc426,Woolworths Metro (New Zealand),Woolworths Metro,Q123699264,nz,,0,Woolworths Metro,woolworths-metro,no,,
supermarket,woolworthsmetro-c254c9,Woolworths Metro (Australia),Woolworths Metro,Q111772555,au,,0,Woolworths Metro,woolworths-metro,no,,
convenience,woolworthsmetrogo-0b0ae9,Woolworths MetroGo,Woolworths MetroGo,Q111772555,au,,0,Woolworths MetroGo,woolworths-metrogo,no,,
convenience,x-fb2210,x,x,,ph,,0,x,x,no,,
convenience,xl-cb4625,XL,XL,Q4836838,ie,,0,XL,xl,no,,
supermarket,xtra-85c6ac,Xtra,Xtra,,pa,,0,Xtra,xtra,no,,
convenience,xtramart-ff595a,XtraMart,XtraMart,Q119586946,us-ct.geojson|us-ma.geojson|us-me.geojson|us-nh.geojson|us-ny.geojson|us-ri.geojson,,0,XtraMart,xtramart,no,,
convenience,yellow-2f0294,Yellow,Yellow,Q12403268,il,,0,Yellow,yellow,no,,
supermarket,yeme-4ccde8,Yeme,Yeme,Q108757006,sk,,0,Yeme,yeme,exact,yeme.svg,
convenience,yesway-f1e40b,Yesway,Yesway,Q75851666,us,,0,Yesway,yesway,no,,
supermarket,yogya-9b33de,Yogya,Yogya,Q124353073,id,,0,Yogya,yogya,no,,
convenience,yomart-bb8a09,Yomart,Yomart,Q19745366,id,,0,Yomart,yomart,no,,
convenience,yormas-60c7fe,Yorma's,Yorma's,Q2600868,de,,0,Yorma's,yormas,exact,,yormas.png
convenience,yourcoopfood-232829,Your Coop Food (Midcounties Co-operative),Your Coop Food,Q121084548,gb,,1,Your Coop Food,your-coop-food,no,,
supermarket,yourindependentgrocer-76454b,Your Independent Grocer,Your Independent Grocer,Q8058833,ca,,1,Your Independent Grocer,your-independent-grocer,no,,
supermarket,zehrs-76454b,Zehrs,Zehrs,Q8068546,ca,,0,Zehrs,zehrs,exact,,zehrs.png
convenience,zoom-54f9c3,Zoom,Zoom,,ae,,0,Zoom,zoom,no,,
convenience,episervice-f6dc0a,Épi Service,Épi Service,,fx,,0,Épi Service,epi-service,no,,
supermarket,sok-5b5772,Şok,Şok,Q19613992,tr,,0,Şok,sok,no,,
convenience,sok-62eaab,Şok,Şok,Q19613992,tr,,0,Şok,sok,no,,
convenience,sokmini-62eaab,Şok Mini,Şok,Q19613992,tr,,0,Şok,sok,no,,
convenience,zabka-95f41b,Żabka,Żabka,Q2589061,pl,,1,Żabka,zabka,exact,,zabka.png
convenience,zappka-95f41b,Żappka,Żappka,Q113307807,pl,,0,Żappka,zappka,no,,
convenience,zabka-a7773e,Žabka,Žabka,Q133445159,cz,,1,Žabka,zabka,exact,,zabka.png
supermarket,abvassilopoulos-37450e,ΑΒ Βασιλόπουλος,ΑΒ Βασιλόπουλος,Q4721807,gr,,0,ΑΒ Βασιλόπουλος,,no,,
supermarket,galaxias-37450e,Γαλαξίας,Γαλαξίας,Q5518063,gr,,0,Γαλαξίας,,no,,
supermarket,kritikos-37450e,Κρητικός,Κρητικός,Q129911567,gr,,0,Κρητικός,,no,,
supermarket,masoutis-37450e,Μασούτης,Μασούτης,Q6783887,gr,,0,Μασούτης,,no,,
supermarket,sklavenitis-40667a,Σκλαβενίτης,Σκλαβενίτης,Q7536037,cy|gr,,0,Σκλαβενίτης,,no,,
supermarket,6784df-94881c,Абсолют (Україна),Абсолют,Q62389546,ua,,0,Абсолют,,no,,
supermarket,6784df-d5eaac,Абсолют (Россия),Абсолют,Q62389597,ru,,0,Абсолют,,no,,
convenience,6784df-e33fbc,Абсолют,Абсолют,,ru,,1,Абсолют,,no,,
convenience,61e46c-e33fbc,АВ Daily,АВ Daily,,ru,,0,АВ Daily,daily,no,,
convenience,avocado-e33fbc,Авокадо,Авокадо,Q126134205,ru,,0,Авокадо,,no,,
supermarket,avoska-d5eaac,Авоська,Авоська,,ru,,0,Авоська,,no,,
convenience,f1cc88-e33fbc,Авоська,Авоська,,ru,,0,Авоська,,no,,
convenience,35f889-e33fbc,Агрокомплекс,Агрокомплекс,,ru,,0,Агрокомплекс,,no,,
convenience,1e42c5-e33fbc,Агрокомплекс Выселковский,Агрокомплекс Выселковский,,ru,,0,Агрокомплекс Выселковский,,no,,
